"Kinematic viscosity, m<SUP>2</SUP>/s","Pressure, kPa","Temperature, K","Viscosity, Pa&#8226;s",salt_name
,101.325,300,0.0496,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,301,0.046,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,302,0.042,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,302,0.042,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,303.1,0.0388,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,304,0.0359,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,304,0.0359,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,306,0.0309,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,306.1,0.0309,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,307.9,0.0269,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,307.9,0.027,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,307.9,0.027,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,309.8,0.0233,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,313.9,0.0179,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,317.9,0.0139,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,322,0.0108,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,325.9,0.0088,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,331.8,0.0059,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,336,0.0048,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,339.9,0.0041,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,344,0.0035,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,347.9,0.0031,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,353,0.0025,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,357.9,0.0022,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,101.325,361.9,0.002,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide
,100,293.15,0.09,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,293.15,0.102,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,313.15,0.0377,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,313.15,0.0427,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,313.15,0.0462,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,30000,313.15,0.052,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,313.15,0.057,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,333.15,0.0195,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,333.15,0.0218,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,333.15,0.024,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,30000,333.15,0.0264,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,333.15,0.0291,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,353.15,0.0114,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,353.15,0.0127,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,353.15,0.0138,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,30000,353.15,0.0153,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,353.15,0.0167,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,373.15,0.0075,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,373.15,0.0083,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,373.15,0.009,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,30000,373.15,0.0096,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,373.15,0.0108,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,393.15,0.0052,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,393.15,0.0057,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,393.15,0.0062,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,30000,393.15,0.0068,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,393.15,0.0072,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,433.15,0.00305,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,10000,433.15,0.00324,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,20000,433.15,0.00352,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,40000,433.15,0.00409,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
,100,298.15,0.481,1-hexyl-3-methylimidazolium hexafluorophosphate
,2990,298.15,0.523,1-hexyl-3-methylimidazolium hexafluorophosphate
,4000,298.15,0.53,1-hexyl-3-methylimidazolium hexafluorophosphate
,7000,298.15,0.556,1-hexyl-3-methylimidazolium hexafluorophosphate
,22000,298.15,0.701,1-hexyl-3-methylimidazolium hexafluorophosphate
,35000,298.15,0.833,1-hexyl-3-methylimidazolium hexafluorophosphate
,42100,298.15,0.92,1-hexyl-3-methylimidazolium hexafluorophosphate
,50000,298.15,1.023,1-hexyl-3-methylimidazolium hexafluorophosphate
,60300,298.15,1.176,1-hexyl-3-methylimidazolium hexafluorophosphate
,100,323.15,0.1214,1-hexyl-3-methylimidazolium hexafluorophosphate
,4000,323.15,0.1271,1-hexyl-3-methylimidazolium hexafluorophosphate
,7600,323.15,0.1324,1-hexyl-3-methylimidazolium hexafluorophosphate
,25800,323.15,0.164,1-hexyl-3-methylimidazolium hexafluorophosphate
,35000,323.15,0.183,1-hexyl-3-methylimidazolium hexafluorophosphate
,50600,323.15,0.219,1-hexyl-3-methylimidazolium hexafluorophosphate
,60300,323.15,0.242,1-hexyl-3-methylimidazolium hexafluorophosphate
,76000,323.15,0.281,1-hexyl-3-methylimidazolium hexafluorophosphate
,93000,323.15,0.334,1-hexyl-3-methylimidazolium hexafluorophosphate
,101000,323.15,0.364,1-hexyl-3-methylimidazolium hexafluorophosphate
,126000,323.15,0.483,1-hexyl-3-methylimidazolium hexafluorophosphate
,100,343.15,0.0481,1-hexyl-3-methylimidazolium hexafluorophosphate
,4000,343.15,0.0503,1-hexyl-3-methylimidazolium hexafluorophosphate
,7600,343.15,0.052,1-hexyl-3-methylimidazolium hexafluorophosphate
,25800,343.15,0.0626,1-hexyl-3-methylimidazolium hexafluorophosphate
,35000,343.15,0.0686,1-hexyl-3-methylimidazolium hexafluorophosphate
,50600,343.15,0.0805,1-hexyl-3-methylimidazolium hexafluorophosphate
,60300,343.15,0.0881,1-hexyl-3-methylimidazolium hexafluorophosphate
,76000,343.15,0.1025,1-hexyl-3-methylimidazolium hexafluorophosphate
,93000,343.15,0.1187,1-hexyl-3-methylimidazolium hexafluorophosphate
,101000,343.15,0.1271,1-hexyl-3-methylimidazolium hexafluorophosphate
,126000,343.15,0.158,1-hexyl-3-methylimidazolium hexafluorophosphate
,90,308.15,0.0859,1-butylpyridinium trifluoromethanesulfonate
,1280,308.15,0.0893,1-butylpyridinium trifluoromethanesulfonate
,9790,308.15,0.0978,1-butylpyridinium trifluoromethanesulfonate
,19610,308.15,0.106,1-butylpyridinium trifluoromethanesulfonate
,30460,308.15,0.116,1-butylpyridinium trifluoromethanesulfonate
,40000,308.15,0.127,1-butylpyridinium trifluoromethanesulfonate
,49900,308.15,0.147,1-butylpyridinium trifluoromethanesulfonate
,64880,308.15,0.175,1-butylpyridinium trifluoromethanesulfonate
,150,313.15,0.0667,1-butylpyridinium trifluoromethanesulfonate
,1150,313.15,0.0688,1-butylpyridinium trifluoromethanesulfonate
,10160,313.15,0.0728,1-butylpyridinium trifluoromethanesulfonate
,19880,313.15,0.0814,1-butylpyridinium trifluoromethanesulfonate
,30420,313.15,0.0928,1-butylpyridinium trifluoromethanesulfonate
,40200,313.15,0.102,1-butylpyridinium trifluoromethanesulfonate
,50010,313.15,0.116,1-butylpyridinium trifluoromethanesulfonate
,64260,313.15,0.131,1-butylpyridinium trifluoromethanesulfonate
,100,323.15,0.042,1-butylpyridinium trifluoromethanesulfonate
,1200,323.15,0.0431,1-butylpyridinium trifluoromethanesulfonate
,9780,323.15,0.046,1-butylpyridinium trifluoromethanesulfonate
,20240,323.15,0.0522,1-butylpyridinium trifluoromethanesulfonate
,31510,323.15,0.0575,1-butylpyridinium trifluoromethanesulfonate
,40290,323.15,0.0617,1-butylpyridinium trifluoromethanesulfonate
